GPPractice/Area,Year,Age,Sex,AreaType,PracticeCode,PatientCount_Asthma,PatientCount_Atrial Fibrillation,PatientCount_Cancer,PatientCount_Chronic Kidney Disease (CKD),PatientCount_Chronic Obstructive Pulmonary Disease (COPD),PatientCount_Coronary Heart Disease (CHD),PatientCount_Dementia,PatientCount_Depression,PatientCount_Diabetes,PatientCount_Eating Disorder,PatientCount_Epilepsy,PatientCount_Heart Failure,PatientCount_Hypertension,PatientCount_Mental Health,PatientCount_Osteoporosis,PatientCount_Palliative Care,PatientCount_Peripheral Arterial Disease (PAD),PatientCount_Rheumatoid Arthritis,PatientCount_Stroke and TIA,Change_Asthma,Change_Atrial Fibrillation,Change_Cancer,Change_Chronic Kidney Disease (CKD),Change_Chronic Obstructive Pulmonary Disease (COPD),Change_Coronary Heart Disease (CHD),Change_Dementia,Change_Depression,Change_Diabetes,Change_Eating Disorder,Change_Epilepsy,Change_Heart Failure,Change_Hypertension,Change_Mental Health,Change_Osteoporosis,Change_Palliative Care,Change_Peripheral Arterial Disease (PAD),Change_Rheumatoid Arthritis,Change_Stroke and TIA,Rate_Asthma,Rate_Atrial Fibrillation,Rate_Cancer,Rate_Chronic Kidney Disease (CKD),Rate_Chronic Obstructive Pulmonary Disease (COPD),Rate_Coronary Heart Disease (CHD),Rate_Dementia,Rate_Depression,Rate_Diabetes,Rate_Eating Disorder,Rate_Epilepsy,Rate_Heart Failure,Rate_Hypertension,Rate_Mental Health,Rate_Osteoporosis,Rate_Palliative Care,Rate_Peripheral Arterial Disease (PAD),Rate_Rheumatoid Arthritis,Rate_Stroke and TIA
Aberdeen City Central,2022,05-09,All,Cluster,,87,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,29.9,,-100,,,,,,0,,50,,,,,,,,,3.1,0,0,0,0,0,0,0,0.2,0,0.5,0,0,0,0,0,0,0,0
Aberdeen City Central,2022,10-14,All,Cluster,,130,0,5,0,0,0,0,5,15,5,18,0,0,0,0,0,0,0,0,62.5,,,,,,,,200,0,12.5,,,,,,,,,4.9,0,0.2,0,0,0,0,0.2,0.6,0.2,0.7,0,0,0,0,0,0,0,0
Aberdeen City Central,2022,15-19,All,Cluster,,127,0,5,0,0,0,0,92,20,18,33,0,10,5,0,0,0,0,5,51.2,,,,,,,820,100,80,43.5,,100,0,,,,,,4.7,0,0.2,0,0,0,0,3.4,0.7,0.7,1.2,0,0.4,0.2,0,0,0,0,0.2
Aberdeen City Central,2022,20-24,All,Cluster,,266,0,10,5,0,0,0,589,34,43,49,0,10,30,0,0,0,0,0,101.5,,100,,,,,378.9,61.9,48.3,81.5,,100,100,,,,,,5.1,0,0.2,0.1,0,0,0,11.4,0.7,0.8,0.9,0,0.2,0.6,0,0,0,0,0
Aberdeen City Central,2022,25-29,All,Cluster,,295,5,21,0,0,0,0,665,48,42,56,0,20,39,0,0,0,0,0,48.2,,40,,,,,163.9,54.8,35.5,16.7,,33.3,62.5,,,,-100,,4.8,0.1,0.3,0,0,0,0,10.7,0.8,0.7,0.9,0,0.3,0.6,0,0,0,0,0
Aberdeen City Central,2022,30-34,All,Cluster,,309,0,17,10,0,0,0,670,89,44,104,0,55,49,0,0,0,0,5,50,,13.3,100,,,,94.2,74.5,41.9,89.1,,44.7,96,,,,,0,5.1,0,0.3,0.2,0,0,0,11.2,1.5,0.7,1.7,0,0.9,0.8,0,0,0,0,0.1
Aberdeen City Central,2022,35-39,All,Cluster,,290,5,30,15,10,5,0,608,102,31,75,5,120,66,0,0,5,15,10,33.6,0,30.4,50,100,,,71.3,64.5,6.9,38.9,0,34.8,46.7,,,,25,100,5.6,0.1,0.6,0.3,0.2,0.1,0,11.7,2,0.6,1.4,0.1,2.3,1.3,0,0,0.1,0.3,0.2
Aberdeen City Central,2022,40-44,All,Cluster,,304,11,47,10,16,16,0,591,150,18,73,5,209,71,0,0,0,17,15,44.1,120,46.9,0,60,0,,70.8,38.9,12.5,49,0,36.6,69,,,,13.3,50,7,0.3,1.1,0.2,0.4,0.4,0,13.7,3.5,0.4,1.7,0.1,4.8,1.6,0,0,0,0.4,0.3
Aberdeen City Central,2022,45-49,All,Cluster,,263,15,57,10,47,53,0,563,227,20,99,10,309,84,0,5,10,15,32,32.2,50,58.3,-37.5,38.2,43.2,,59.5,54.4,11.1,26.9,100,39.8,42.4,,0,100,50,52.4,7.3,0.4,1.6,0.3,1.3,1.5,0,15.5,6.3,0.6,2.7,0.3,8.5,2.3,0,0.1,0.3,0.4,0.9
Aberdeen City Central,2022,50-54,All,Cluster,,319,35,85,40,82,102,0,582,258,23,94,22,504,82,0,5,17,33,44,43.7,75,26.9,29,43.9,45.7,,57.3,35.8,27.8,23.7,15.8,50,95.2,,0,70,106.2,37.5,9,1,2.4,1.1,2.3,2.9,0,16.3,7.2,0.6,2.6,0.6,14.1,2.3,0,0.1,0.5,0.9,1.2
Aberdeen City Central,2022,55-59,All,Cluster,,297,30,142,52,140,162,5,567,371,17,107,28,670,86,0,5,26,41,75,30.8,76.5,20.3,20.9,28.4,26.6,,44.6,52.7,70,75.4,47.4,28.8,72,,0,4,20.6,53.1,8.9,0.9,4.3,1.6,4.2,4.9,0.2,17,11.1,0.5,3.2,0.8,20.1,2.6,0,0.2,0.8,1.2,2.3
Aberdeen City Central,2022,60-64,All,Cluster,,307,58,167,93,177,283,5,499,396,17,87,47,830,70,5,15,56,40,107,40.8,26.1,34.7,31,26.4,44.4,0,40.2,39.4,54.5,67.3,30.6,40.7,29.6,0,200,51.4,53.8,39,9.9,1.9,5.4,3,5.7,9.1,0.2,16.1,12.8,0.5,2.8,1.5,26.8,2.3,0.2,0.5,1.8,1.3,3.4
Aberdeen City Central,2022,65-69,All,Cluster,,258,90,216,144,252,264,10,361,394,11,60,46,878,48,5,15,55,51,138,48.3,12.5,23.4,18,42.4,35.4,100,53.6,25.1,10,39.5,15,27.1,33.3,0,200,17,27.5,34,10.1,3.5,8.5,5.7,9.9,10.4,0.4,14.2,15.5,0.4,2.4,1.8,34.5,1.9,0.2,0.6,2.2,2,5.4
Aberdeen City Central,2022,70-74,All,Cluster,,190,141,256,230,248,297,29,252,409,5,53,66,922,38,10,23,92,43,151,25.8,31.8,34.7,16.8,22.8,25.8,16,29.2,30.7,0,20.5,57.1,25.8,46.2,-16.7,130,41.5,30.3,14.4,8.8,6.5,11.8,10.6,11.4,13.7,1.3,11.6,18.9,0.2,2.4,3,42.5,1.8,0.5,1.1,4.2,2,7
Aberdeen City Central,2022,75-79,All,Cluster,,113,132,188,249,180,267,48,164,278,0,30,57,719,21,21,26,60,27,156,41.2,24.5,28.8,19.7,31.4,35.5,26.3,53.3,29.3,,100,23.9,32.9,110,16.7,73.3,33.3,80,47.2,7.9,9.2,13.2,17.4,12.6,18.7,3.4,11.5,19.5,0,2.1,4,50.4,1.5,1.5,1.8,4.2,1.9,10.9
Aberdeen City Central,2022,80-84,All,Cluster,,101,141,178,279,112,206,72,111,202,0,28,52,592,10,18,21,64,20,148,29.5,23.7,21.9,32.9,41.8,26.4,67.4,30.6,22.4,,0,26.8,29,100,38.5,110,28,25,15.6,9.9,13.9,17.5,27.5,11,20.3,7.1,10.9,19.9,0,2.8,5.1,58.3,1,1.8,2.1,6.3,2,14.6
Aberdeen City Central,2022,85plus,All,Cluster,,93,179,167,353,69,237,121,109,157,0,24,84,621,10,25,49,47,15,159,45.3,38.8,36.9,26.1,30.2,33.1,37.5,39.7,31.9,,60,42.4,34.1,100,13.6,75,27,50,27.2,9.5,18.2,17,35.9,7,24.1,12.3,11.1,16,0,2.4,8.6,63.2,1,2.5,5,4.8,1.5,16.2
Aberdeen City Central,2022,All,All,Cluster,,3764,841,1587,1492,1338,1896,289,6429,3158,311,1008,423,6467,709,83,169,433,315,1049,43.9,31.6,30.8,23.8,33.7,33.7,38.9,78.4,38.1,40.1,45.2,34.3,33.2,61.5,6.4,87.8,34.1,37,31.6,6.3,1.4,2.7,2.5,2.3,3.2,0.5,10.8,5.3,0.5,1.7,0.7,10.9,1.2,0.1,0.3,0.7,0.5,1.8
Aberdeen City Central,2023,00-04,All,Cluster,,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,30.8,,,,,,,,,,0,,,,,,,,,0.7,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Aberdeen City Central,2023,05-09,All,Cluster,,75,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,-13.8,,,,,,,,0,,-33.3,,,,,,,,,2.6,0,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0,0
Aberdeen City Central,2023,10-14,All,Cluster,,132,0,5,0,0,0,0,5,15,5,26,0,0,0,0,0,0,0,0,1.5,,0,,,,,0,0,0,44.4,,,,,,,,,4.5,0,0.2,0,0,0,0,0.2,0.5,0.2,0.9,0,0,0,0,0,0,0,0
Aberdeen City Central,2023,15-19,All,Cluster,,117,0,5,0,0,0,0,42,22,14,31,0,5,5,0,0,0,0,5,-7.9,,0,,,,,-54.3,10,-22.2,-6.1,,-50,0,,,,,0,4.3,0,0.2,0,0,0,0,1.5,0.8,0.5,1.1,0,0.2,0.2,0,0,0,0,0.2
Aberdeen City Central,2023,20-24,All,Cluster,,211,0,5,5,0,0,0,523,34,39,45,0,10,29,0,0,0,0,0,-20.7,,-50,0,,,,-11.2,0,-9.3,-8.2,,0,-3.3,,,,,,4.5,0,0.1,0.1,0,0,0,11.2,0.7,0.8,1,0,0.2,0.6,0,0,0,0,0
Aberdeen City Central,2023,25-29,All,Cluster,,267,0,20,0,0,0,0,647,39,49,57,0,23,37,0,0,0,0,0,-9.5,-100,-4.8,,,,,-2.7,-18.8,16.7,1.8,,15,-5.1,,,,,,4.4,0,0.3,0,0,0,0,10.7,0.6,0.8,0.9,0,0.4,0.6,0,0,0,0,0
Aberdeen City Central,2023,30-34,All,Cluster,,321,5,21,5,0,0,0,650,73,43,91,0,58,53,0,0,0,5,5,3.9,,23.5,-50,,,,-3,-18,-2.3,-12.5,,5.5,8.2,,,,,0,5.3,0.1,0.3,0.1,0,0,0,10.7,1.2,0.7,1.5,0,1,0.9,0,0,0,0.1,0.1
Aberdeen City Central,2023,35-39,All,Cluster,,266,5,29,16,5,5,0,619,110,26,76,5,135,64,0,0,0,10,10,-8.3,0,-3.3,6.7,-50,0,,1.8,7.8,-16.1,1.3,0,12.5,-3,,,-100,-33.3,0,4.9,0.1,0.5,0.3,0.1,0.1,0,11.4,2,0.5,1.4,0.1,2.5,1.2,0,0,0,0.2,0.2
Aberdeen City Central,2023,40-44,All,Cluster,,319,10,50,10,18,15,0,620,163,27,72,5,234,75,0,0,5,21,20,4.9,-9.1,6.4,0,12.5,-6.2,,4.9,8.7,50,-1.4,0,12,5.6,,,,23.5,33.3,6.8,0.2,1.1,0.2,0.4,0.3,0,13.2,3.5,0.6,1.5,0.1,5,1.6,0,0,0.1,0.4,0.4
Aberdeen City Central,2023,45-49,All,Cluster,,250,17,52,15,42,44,0,536,226,21,87,10,307,81,0,5,5,15,29,-4.9,13.3,-8.8,50,-10.6,-17,,-4.8,-0.4,5,-12.1,0,-0.6,-3.6,,0,-50,0,-9.4,6.9,0.5,1.4,0.4,1.2,1.2,0,14.8,6.2,0.6,2.4,0.3,8.5,2.2,0,0.1,0.1,0.4,0.8
Aberdeen City Central,2023,50-54,All,Cluster,,304,31,90,36,80,94,0,591,291,23,97,16,510,76,0,5,16,30,39,-4.7,-11.4,5.9,-10,-2.4,-7.8,,1.5,12.8,0,3.2,-27.3,1.2,-7.3,,0,-5.9,-9.1,-11.4,8.5,0.9,2.5,1,2.2,2.6,0,16.4,8.1,0.6,2.7,0.4,14.2,2.1,0,0.1,0.4,0.8,1.1
Aberdeen City Central,2023,55-59,All,Cluster,,288,34,130,61,131,159,0,553,366,21,102,35,669,84,0,5,26,41,81,-3,13.3,-8.5,17.3,-6.4,-1.9,-100,-2.5,-1.3,23.5,-4.7,25,-0.1,-2.3,,0,0,0,8,8.7,1,3.9,1.9,4,4.8,0,16.8,11.1,0.6,3.1,1.1,20.3,2.5,0,0.2,0.8,1.2,2.5
Aberdeen City Central,2023,60-64,All,Cluster,,305,61,180,97,181,263,5,498,422,19,90,42,820,75,0,15,53,42,102,-0.7,5.2,7.8,4.3,2.3,-7.1,0,-0.2,6.6,11.8,3.4,-10.6,-1.2,7.1,-100,0,-5.4,5,-4.7,9.8,2,5.8,3.1,5.8,8.4,0.2,16,13.5,0.6,2.9,1.3,26.3,2.4,0,0.5,1.7,1.3,3.3
Aberdeen City Central,2023,65-69,All,Cluster,,273,100,219,156,246,297,10,393,420,12,63,49,908,54,10,20,53,49,144,5.8,11.1,1.4,8.3,-2.4,12.5,0,8.9,6.6,9.1,5,6.5,3.4,12.5,100,33.3,-3.6,-3.9,4.3,10.2,3.7,8.2,5.8,9.2,11.1,0.4,14.7,15.7,0.4,2.4,1.8,34,2,0.4,0.7,2,1.8,5.4
Aberdeen City Central,2023,70-74,All,Cluster,,191,122,250,231,239,286,26,243,403,5,46,65,887,39,5,21,75,43,154,0.5,-13.5,-2.3,0.4,-3.6,-3.7,-10.3,-3.6,-1.5,0,-13.2,-1.5,-3.8,2.6,-50,-8.7,-18.5,0,2,9.1,5.8,11.8,10.9,11.3,13.6,1.2,11.5,19.1,0.2,2.2,3.1,42,1.8,0.2,1,3.6,2,7.3
Aberdeen City Central,2023,75-79,All,Cluster,,137,142,195,256,181,255,48,180,310,0,34,60,765,22,16,33,69,36,143,21.2,7.6,3.7,2.8,0.6,-4.5,0,9.8,11.5,,13.3,5.3,6.4,4.8,-23.8,26.9,15,33.3,-8.3,8.8,9.1,12.5,16.4,11.6,16.3,3.1,11.5,19.8,0,2.2,3.8,49,1.4,1,2.1,4.4,2.3,9.2
Aberdeen City Central,2023,80-84,All,Cluster,,95,133,168,270,108,197,61,98,190,0,20,49,560,5,15,23,53,11,134,-5.9,-5.7,-5.6,-3.2,-3.6,-4.4,-15.3,-11.7,-5.9,,-28.6,-5.8,-5.4,-50,-16.7,9.5,-17.2,-45,-9.5,9.5,13.3,16.8,27,10.8,19.7,6.1,9.8,19,0,2,4.9,55.9,0.5,1.5,2.3,5.3,1.1,13.4
Aberdeen City Central,2023,85plus,All,Cluster,,81,173,168,344,67,229,123,95,167,0,22,71,609,10,21,59,56,22,161,-12.9,-3.4,0.6,-2.5,-2.9,-3.4,1.7,-12.8,6.4,,-8.3,-15.5,-1.9,0,-16,20.4,19.1,46.7,1.3,8.1,17.3,16.8,34.5,6.7,22.9,12.3,9.5,16.7,0,2.2,7.1,61,1,2.1,5.9,5.6,2.2,16.1
Aberdeen City Central,2023,All,All,Cluster,,3649,830,1583,1503,1301,1849,275,6294,3257,306,978,407,6503,705,71,190,413,323,1025,-3.1,-1.3,-0.3,0.7,-2.8,-2.5,-4.8,-2.1,3.1,-1.6,-3,-3.8,0.6,-0.6,-14.5,12.4,-4.6,2.5,-2.3,6.1,1.4,2.6,2.5,2.2,3.1,0.5,10.5,5.4,0.5,1.6,0.7,10.8,1.2,0.1,0.3,0.7,0.5,1.7
Aberdeen City North,2018,00-04,All,Cluster,,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Aberdeen City North,2018,05-09,All,Cluster,,88,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3.1,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0
Aberdeen City North,2018,10-14,All,Cluster,,141,0,5,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6.1,0,0.2,0,0,0,0,0,0.4,0,0.7,0,0,0,0,0,0,0,0
Aberdeen City North,2018,15-19,All,Cluster,,146,0,5,0,0,0,0,37,20,14,23,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4.7,0,0.2,0,0,0,0,1.2,0.6,0.5,0.7,0,0.2,0,0,0,0,0,0
Aberdeen City North,2018,20-24,All,Cluster,,333,0,15,0,0,0,0,277,47,64,44,0,5,27,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4.5,0,0.2,0,0,0,0,3.8,0.6,0.9,0.6,0,0.1,0.4,0,0,0,0,0
Aberdeen City North,2018,25-29,All,Cluster,,281,0,15,5,0,0,0,409,32,38,71,0,17,20,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,4.5,0,0.2,0.1,0,0,0,6.5,0.5,0.6,1.1,0,0.3,0.3,0,0,0,0.1,0
Aberdeen City North,2018,30-34,All,Cluster,,276,5,24,0,0,0,0,427,46,41,55,5,41,32,0,0,0,10,5,,,,,,,,,,,,,,,,,,,,5.2,0.1,0.5,0,0,0,0,8.1,0.9,0.8,1,0.1,0.8,0.6,0,0,0,0.2,0.1
Aberdeen City North,2018,35-39,All,Cluster,,309,10,33,5,5,5,0,431,62,40,80,0,78,37,0,0,0,10,5,,,,,,,,,,,,,,,,,,,,6.8,0.2,0.7,0.1,0.1,0.1,0,9.5,1.4,0.9,1.8,0,1.7,0.8,0,0,0,0.2,0.1
Aberdeen City North,2018,40-44,All,Cluster,,278,10,41,10,15,19,0,409,112,30,71,5,150,35,0,0,5,10,15,,,,,,,,,,,,,,,,,,,,7.6,0.3,1.1,0.3,0.4,0.5,0,11.2,3.1,0.8,2,0.1,4.1,1,0,0,0.1,0.3,0.4
Aberdeen City North,2018,45-49,All,Cluster,,270,15,61,10,22,35,0,426,133,32,55,5,290,36,0,0,5,19,23,,,,,,,,,,,,,,,,,,,,7.6,0.4,1.7,0.3,0.6,1,0,12,3.8,0.9,1.6,0.1,8.2,1,0,0,0.1,0.5,0.6
Aberdeen City North,2018,50-54,All,Cluster,,281,15,106,26,55,67,0,453,198,19,72,10,429,51,0,5,15,30,43,,,,,,,,,,,,,,,,,,,,8.1,0.4,3,0.7,1.6,1.9,0,13,5.7,0.5,2.1,0.3,12.3,1.5,0,0.1,0.4,0.9,1.2
Aberdeen City North,2018,55-59,All,Cluster,,260,30,121,33,74,129,0,356,256,24,58,24,622,47,5,0,34,29,67,,,,,,,,,,,,,,,,,,,,8.2,0.9,3.8,1,2.3,4,0,11.2,8,0.8,1.8,0.8,19.5,1.5,0.2,0,1.1,0.9,2.1
Aberdeen City North,2018,60-64,All,Cluster,,240,61,201,83,106,168,10,316,328,14,65,20,887,30,5,10,44,46,89,,,,,,,,,,,,,,,,,,,,7.6,1.9,6.4,2.6,3.4,5.4,0.3,10.1,10.5,0.4,2.1,0.6,28.3,1,0.2,0.3,1.4,1.5,2.8
Aberdeen City North,2018,65-69,All,Cluster,,209,99,192,142,139,263,15,234,331,5,57,39,938,30,10,10,74,30,112,,,,,,,,,,,,,,,,,,,,8,3.8,7.3,5.4,5.3,10,0.6,8.9,12.6,0.2,2.2,1.5,35.7,1.1,0.4,0.4,2.8,1.1,4.3
Aberdeen City North,2018,70-74,All,Cluster,,171,113,240,225,170,323,22,206,328,0,38,59,939,28,10,23,71,37,148,,,,,,,,,,,,,,,,,,,,7.9,5.2,11.1,10.4,7.8,14.9,1,9.5,15.1,0,1.8,2.7,43.3,1.3,0.5,1.1,3.3,1.7,6.8
Aberdeen City North,2018,75-79,All,Cluster,,130,134,216,257,161,269,63,115,255,0,27,51,755,20,29,28,76,29,129,,,,,,,,,,,,,,,,,,,,9,9.2,14.9,17.7,11.1,18.6,4.3,7.9,17.6,0,1.9,3.5,52.1,1.4,2,1.9,5.2,2,8.9
Aberdeen City North,2018,80-84,All,Cluster,,82,131,188,304,87,251,92,74,180,0,29,71,620,10,22,38,66,22,148,,,,,,,,,,,,,,,,,,,,7.8,12.5,17.9,29,8.3,23.9,8.8,7.1,17.2,0,2.8,6.8,59.1,1,2.1,3.6,6.3,2.1,14.1
Aberdeen City North,2018,85plus,All,Cluster,,52,162,148,317,63,247,139,58,119,0,10,63,503,14,35,67,39,17,155,,,,,,,,,,,,,,,,,,,,6.3,19.7,18,38.5,7.7,30,16.9,7,14.5,0,1.2,7.7,61.1,1.7,4.3,8.1,4.7,2.1,18.8
Aberdeen City North,2018,All,All,Cluster,,3581,776,1607,1421,894,1775,339,4227,2457,335,783,348,6285,415,117,184,424,285,939,,,,,,,,,,,,,,,,,,,,6,1.3,2.7,2.4,1.5,3,0.6,7.1,4.1,0.6,1.3,0.6,10.5,0.7,0.2,0.3,0.7,0.5,1.6
Aberdeen City North,2019,00-04,All,Cluster,,43,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,26.5,,,,,,,,,,0,,,,,,,,,1.5,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
Aberdeen City North,2019,05-09,All,Cluster,,84,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,-4.5,,,,,,,,0,,0,,,,,,,,,3,0,0,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0,0,0
Aberdeen City North,2019,10-14,All,Cluster,,139,0,0,0,0,0,0,0,15,5,10,0,0,0,0,0,0,0,0,-1.4,,-100,,,,,,50,,-33.3,,,,,,,,,5.6,0,0,0,0,0,0,0,0.6,0.2,0.4,0,0,0,0,0,0,0,0
Aberdeen City North,2019,15-19,All,Cluster,,147,0,5,0,0,0,0,32,20,16,24,0,5,0,0,0,0,0,0,0.7,,0,,,,,-13.5,0,14.3,4.3,,0,,,,,,,4.8,0,0.2,0,0,0,0,1,0.7,0.5,0.8,0,0.2,0,0,0,0,0,0
Aberdeen City North,2019,20-24,All,Cluster,,301,0,15,0,0,0,0,252,44,61,45,0,10,22,0,0,0,0,0,-9.6,,0,,,,,-9,-6.4,-4.7,2.3,,100,-18.5,,,,,,4.3,0,0.2,0,0,0,0,3.6,0.6,0.9,0.6,0,0.1,0.3,0,0,0,0,0
Aberdeen City North,2019,25-29,All,Cluster,,288,5,16,5,0,0,0,400,27,46,59,0,17,20,0,0,0,5,5,2.5,,6.7,0,,,,-2.2,-15.6,21.1,-16.9,,0,0,,,,0,,4.6,0.1,0.3,0.1,0,0,0,6.4,0.4,0.7,0.9,0,0.3,0.3,0,0,0,0.1,0.1
Aberdeen City North,2019,30-34,All,Cluster,,275,5,27,0,0,0,0,426,46,36,58,5,42,31,0,0,0,5,5,-0.4,0,12.5,,,,,-0.2,0,-12.2,5.5,0,2.4,-3.1,,,,-50,0,5.2,0.1,0.5,0,0,0,0,8,0.9,0.7,1.1,0.1,0.8,0.6,0,0,0,0.1,0.1
Aberdeen City North,2019,35-39,All,Cluster,,313,5,37,10,5,5,0,483,64,39,87,0,82,39,0,0,0,10,5,1.3,-50,12.1,100,0,0,,12.1,3.2,-2.5,8.8,,5.1,5.4,,,,0,0,6.6,0.1,0.8,0.2,0.1,0.1,0,10.2,1.3,0.8,1.8,0,1.7,0.8,0,0,0,0.2,0.1
Aberdeen City North,2019,40-44,All,Cluster,,270,5,44,5,10,20,0,391,93,34,59,5,138,37,0,0,0,10,15,-2.9,-50,7.3,-50,-33.3,5.3,,-4.4,-17,13.3,-16.9,0,-8,5.7,,,-100,0,0,7.3,0.1,1.2,0.1,0.3,0.5,0,10.6,2.5,0.9,1.6,0.1,3.8,1,0,0,0,0.3,0.4
Aberdeen City North,2019,45-49,All,Cluster,,287,20,57,15,26,46,0,455,160,41,72,5,305,38,0,0,5,18,22,6.3,33.3,-6.6,50,18.2,31.4,,6.8,20.3,28.1,30.9,0,5.2,5.6,,,0,-5.3,-4.3,8.1,0.6,1.6,0.4,0.7,1.3,0,12.8,4.5,1.2,2,0.1,8.6,1.1,0,0,0.1,0.5,0.6
Aberdeen City North,2019,50-54,All,Cluster,,281,15,106,26,56,66,0,447,195,16,64,15,435,49,0,5,15,32,41,0,0,0,0,1.8,-1.5,,-1.3,-1.5,-15.8,-11.1,50,1.4,-3.9,,0,0,6.7,-4.7,8.1,0.4,3.1,0.8,1.6,1.9,0,12.9,5.6,0.5,1.9,0.4,12.6,1.4,0,0.1,0.4,0.9,1.2
Aberdeen City North,2019,55-59,All,Cluster,,271,22,126,41,80,124,0,374,260,24,66,14,603,54,5,5,26,22,66,4.2,-26.7,4.1,24.2,8.1,-3.9,,5.1,1.6,0,13.8,-41.7,-3.1,14.9,0,,-23.5,-24.1,-1.5,8.3,0.7,3.9,1.3,2.5,3.8,0,11.5,8,0.7,2,0.4,18.5,1.7,0.2,0.2,0.8,0.7,2
Aberdeen City North,2019,60-64,All,Cluster,,249,63,179,79,113,179,10,337,335,14,58,25,877,38,5,16,49,48,81,3.8,3.3,-10.9,-4.8,6.6,6.5,0,6.6,2.1,0,-10.8,25,-1.1,26.7,0,60,11.4,4.3,-9,7.9,2,5.7,2.5,3.6,5.7,0.3,10.7,10.6,0.4,1.8,0.8,27.8,1.2,0.2,0.5,1.6,1.5,2.6
Aberdeen City North,2019,65-69,All,Cluster,,209,104,230,150,147,263,15,240,334,10,58,42,966,30,10,15,69,34,126,0,5.1,19.8,5.6,5.8,0,0,2.6,0.9,100,1.8,7.7,3,0,0,50,-6.8,13.3,12.5,7.8,3.9,8.6,5.6,5.5,9.8,0.6,9,12.5,0.4,2.2,1.6,36.2,1.1,0.4,0.6,2.6,1.3,4.7
Aberdeen City North,2019,70-74,All,Cluster,,191,135,256,242,161,327,24,226,353,5,44,70,967,28,5,23,71,38,160,11.7,19.5,6.7,7.6,-5.3,1.2,9.1,9.7,7.6,,15.8,18.6,3,0,-50,0,0,2.7,8.1,8.2,5.8,10.9,10.3,6.9,14,1,9.7,15.1,0.2,1.9,3,41.3,1.2,0.2,1,3,1.6,6.8
Aberdeen City North,2019,75-79,All,Cluster,,132,128,216,239,160,266,58,124,267,0,31,50,775,24,32,27,82,31,130,1.5,-4.5,0,-7,-0.6,-1.1,-7.9,7.8,4.7,,14.8,-2,2.6,20,10.3,-3.6,7.9,6.9,0.8,8.9,8.6,14.6,16.1,10.8,17.9,3.9,8.4,18,0,2.1,3.4,52.3,1.6,2.2,1.8,5.5,2.1,8.8
Aberdeen City North,2019,80-84,All,Cluster,,93,142,200,312,116,255,102,72,182,0,28,75,620,10,24,39,67,21,154,13.4,8.4,6.4,2.6,33.3,1.6,10.9,-2.7,1.1,,-3.4,5.6,0,0,9.1,2.6,1.5,-4.5,4.1,8.5,12.9,18.2,28.4,10.6,23.2,9.3,6.6,16.6,0,2.6,6.8,56.5,0.9,2.2,3.6,6.1,1.9,14
Aberdeen City North,2019,85plus,All,Cluster,,57,150,151,332,70,263,154,58,132,0,15,76,533,13,40,87,43,19,157,9.6,-7.4,2,4.7,11.1,6.5,10.8,0,10.9,,50,20.6,6,-7.1,14.3,29.9,10.3,11.8,1.3,6.5,17.1,17.3,37.9,8,30.1,17.6,6.6,15.1,0,1.7,8.7,60.9,1.5,4.6,9.9,4.9,2.2,17.9
Aberdeen City North,2019,All,All,Cluster,,3630,794,1660,1456,945,1812,362,4315,2524,346,794,382,6376,433,118,216,431,291,963,1.4,2.3,3.3,2.5,5.7,2.1,6.8,2.1,2.7,3.3,1.4,9.8,1.4,4.3,0.9,17.4,1.7,2.1,2.6,6,1.3,2.8,2.4,1.6,3,0.6,7.2,4.2,0.6,1.3,0.6,10.6,0.7,0.2,0.4,0.7,0.5,1.6
Aberdeen City North,2020,00-04,All,Cluster,,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,-41.9,,,,,,,,,,0,,,,,,,,,0.8,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0
