GPPractice/Area;Year;Age;Sex;AreaType;PracticeCode;PatientCount_Asthma;PatientCount_Atrial Fibrillation;PatientCount_Cancer;PatientCount_Chronic Kidney Disease (CKD);PatientCount_Chronic Obstructive Pulmonary Disease (COPD);PatientCount_Coronary Heart Disease (CHD);PatientCount_Dementia;PatientCount_Depression;PatientCount_Diabetes;PatientCount_Eating Disorder;PatientCount_Epilepsy;PatientCount_Heart Failure;PatientCount_Hypertension;PatientCount_Mental Health;PatientCount_Osteoporosis;PatientCount_Palliative Care;PatientCount_Peripheral Arterial Disease (PAD);PatientCount_Rheumatoid Arthritis;PatientCount_Stroke and TIA;Change_Asthma;Change_Atrial Fibrillation;Change_Cancer;Change_Chronic Kidney Disease (CKD);Change_Chronic Obstructive Pulmonary Disease (COPD);Change_Coronary Heart Disease (CHD);Change_Dementia;Change_Depression;Change_Diabetes;Change_Eating Disorder;Change_Epilepsy;Change_Heart Failure;Change_Hypertension;Change_Mental Health;Change_Osteoporosis;Change_Palliative Care;Change_Peripheral Arterial Disease (PAD);Change_Rheumatoid Arthritis;Change_Stroke and TIA;Rate_Asthma;Rate_Atrial Fibrillation;Rate_Cancer;Rate_Chronic Kidney Disease (CKD);Rate_Chronic Obstructive Pulmonary Disease (COPD);Rate_Coronary Heart Disease (CHD);Rate_Dementia;Rate_Depression;Rate_Diabetes;Rate_Eating Disorder;Rate_Epilepsy;Rate_Heart Failure;Rate_Hypertension;Rate_Mental Health;Rate_Osteoporosis;Rate_Palliative Care;Rate_Peripheral Arterial Disease (PAD);Rate_Rheumatoid Arthritis;Rate_Stroke and TIA
Falkirk Town;2022;All;M;Cluster;;1178;506;629;512;505;1013;131;1807;1408;18;349;222;2923;236;5;36;212;67;518;-5.2;1.8;1.8;13.3;-2.3;-1.5;11;3.2;4.8;-5.3;2.3;3.3;0.6;1.7;-50;9.1;-2.8;6.3;-1.3;6;2.6;3.2;2.6;2.6;5.2;0.7;9.2;7.2;0.1;1.8;1.1;14.9;1.2;0;0.2;1.1;0.3;2.6
Falkirk Town;2023;00-04;M;Cluster;;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;-100;;;;;;;;;1.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Falkirk Town;2023;05-09;M;Cluster;;54;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;22.7;;;;;;;;;;0;;;;;;;;;5.9;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0
Falkirk Town;2023;10-14;M;Cluster;;62;0;0;0;0;0;0;0;5;0;10;0;5;0;0;0;0;0;0;-3.1;;;;;;;;0;;100;;;;;;;;;5.8;0;0;0;0;0;0;0;0.5;0;0.9;0;0.5;0;0;0;0;0;0
Falkirk Town;2023;15-19;M;Cluster;;48;0;5;0;0;0;0;10;10;0;10;0;0;0;0;0;0;0;0;-2;;;;;;;0;0;;0;;;;;;;;;4.5;0;0.5;0;0;0;0;0.9;0.9;0;0.9;0;0;0;0;0;0;0;0
Falkirk Town;2023;20-24;M;Cluster;;64;0;0;0;0;0;0;58;12;5;13;0;0;5;0;0;0;0;0;3.2;;;;;;;-12.1;20;;8.3;;;0;;;;;;6;0;0;0;0;0;0;5.4;1.1;0.5;1.2;0;0;0.5;0;0;0;0;0
Falkirk Town;2023;25-29;M;Cluster;;64;0;5;0;0;0;0;137;10;0;17;0;5;13;0;0;0;0;0;3.2;;;;;;;-9.3;-23.1;;-10.5;;0;0;;;;;;4.9;0;0.4;0;0;0;0;10.4;0.8;0;1.3;0;0.4;1;0;0;0;0;0
Falkirk Town;2023;30-34;M;Cluster;;81;0;5;5;0;0;0;177;16;5;26;0;15;11;0;0;0;0;0;3.8;;0;;;;;-1.1;-5.9;;0;;15.4;10;;;;;;5.6;0;0.3;0.3;0;0;0;12.2;1.1;0.3;1.8;0;1;0.8;0;0;0;0;0
Falkirk Town;2023;35-39;M;Cluster;;82;0;10;5;0;10;0;213;33;0;25;0;34;13;0;0;0;0;0;2.5;;0;;-100;100;;7;-5.7;;19;;9.7;-18.8;;;;-100;;5.8;0;0.7;0.4;0;0.7;0;15.1;2.3;0;1.8;0;2.4;0.9;0;0;0;0;0
Falkirk Town;2023;40-44;M;Cluster;;78;0;10;5;5;10;0;175;52;5;25;0;68;22;0;0;0;0;5;5.4;-100;-28.6;0;0;100;;-2.8;-5.5;;8.7;;3;-8.3;;;;-100;0;5.9;0;0.8;0.4;0.4;0.8;0;13.1;3.9;0.4;1.9;0;5.1;1.7;0;0;0;0;0.4
Falkirk Town;2023;45-49;M;Cluster;;102;10;20;5;12;28;0;191;75;0;25;5;122;30;0;0;0;5;5;4.1;0;33.3;0;-29.4;3.7;;3.2;2.7;;-3.8;-50;-10.3;25;;;;0;-50;7.4;0.7;1.5;0.4;0.9;2;0;13.9;5.5;0;1.8;0.4;8.9;2.2;0;0;0;0.4;0.4
Falkirk Town;2023;50-54;M;Cluster;;126;19;27;12;23;44;0;213;116;0;33;10;243;31;0;0;10;10;23;-6.7;26.7;-15.6;20;27.8;4.8;;-7;4.5;;13.8;100;9;-8.8;;-100;0;100;-11.5;7.8;1.2;1.7;0.7;1.4;2.7;0;13.2;7.2;0;2.1;0.6;15.1;1.9;0;0;0.6;0.6;1.4
Falkirk Town;2023;55-59;M;Cluster;;116;29;48;18;60;91;0;207;180;0;44;17;348;24;0;5;16;10;37;3.6;11.5;-2;-14.3;13.2;-2.2;;5.1;1.1;;-4.3;54.5;-1.4;-7.7;;;-5.9;0;5.7;7.5;1.9;3.1;1.2;3.9;5.9;0;13.3;11.6;0;2.8;1.1;22.4;1.5;0;0.3;1;0.6;2.4
Falkirk Town;2023;60-64;M;Cluster;;118;56;69;32;71;136;0;179;212;0;34;22;439;32;0;10;24;12;52;12.4;1.8;21.1;14.3;1.4;12.4;;4.1;6;;13.3;-8.3;3.3;6.7;;100;-17.2;-7.7;-8.8;8.3;3.9;4.8;2.2;5;9.5;0;12.6;14.9;0;2.4;1.5;30.8;2.2;0;0.7;1.7;0.8;3.6
Falkirk Town;2023;65-69;M;Cluster;;67;63;76;43;82;129;10;102;182;0;23;24;398;18;0;0;41;5;73;1.5;12.5;4.1;-12.2;-6.8;-5.1;100;21.4;-0.5;;-14.8;-4;3.4;0;;-100;2.5;0;-3.9;6.5;6.1;7.4;4.2;8;12.6;1;9.9;17.7;0;2.2;2.3;38.8;1.8;0;0;4;0.5;7.1
Falkirk Town;2023;70-74;M;Cluster;;54;69;113;69;99;165;18;80;191;0;23;39;409;20;0;5;42;10;80;3.8;-26.6;-10.3;-18.8;4.2;-7.8;-5.3;0;-7.3;;9.5;-17;-10.9;0;;0;7.7;0;-9.1;5.9;7.6;12.4;7.6;10.9;18.2;2;8.8;21;0;2.5;4.3;45;2.2;0;0.6;4.6;1.1;8.8
Falkirk Town;2023;75-79;M;Cluster;;46;109;125;123;78;200;38;53;173;0;26;54;435;10;0;5;40;10;108;17.9;21.1;14.7;11.8;8.3;9.9;35.7;20.5;13.1;;0;42.1;8.8;0;;0;17.6;100;24.1;5.9;14.1;16.1;15.9;10.1;25.8;4.9;6.8;22.4;0;3.4;7;56.2;1.3;0;0.6;5.2;1.3;14
Falkirk Town;2023;80-84;M;Cluster;;25;72;74;90;50;122;31;25;84;0;5;28;232;5;0;5;26;5;68;13.6;-4;4.2;5.9;0;-2.4;-32.6;47.1;-7.7;;0;-9.7;4.5;0;;-50;-7.1;0;-4.2;6.1;17.6;18.1;22.1;12.3;29.9;7.6;6.1;20.6;0;1.2;6.9;56.9;1.2;0;1.2;6.4;1.2;16.7
Falkirk Town;2023;85plus;M;Cluster;;22;84;68;113;26;101;45;10;66;0;15;32;211;0;0;10;15;5;64;0;7.7;13.3;6.6;-21.2;6.3;40.6;-37.5;-1.5;;7.1;10.3;2.9;;;;15.4;0;4.9;6.2;23.9;19.3;32.1;7.4;28.7;12.8;2.8;18.8;0;4.3;9.1;59.9;0;0;2.8;4.3;1.4;18.2
Falkirk Town;2023;All;M;Cluster;;1223;517;649;520;512;1034;144;1828;1415;21;361;236;2963;238;5;38;215;70;521;3.8;2.2;3.2;1.6;1.4;2.1;9.9;1.2;0.5;16.7;3.4;6.3;1.4;0.8;0;5.6;1.4;4.5;0.6;6.2;2.6;3.3;2.6;2.6;5.2;0.7;9.2;7.1;0.1;1.8;1.2;14.9;1.2;0;0.2;1.1;0.4;2.6
Formartine;2018;00-04;M;Cluster;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Formartine;2018;05-09;M;Cluster;;39;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;4.4;0;0;0;0;0;0;0;0.6;0;0.6;0;0;0;0;0;0;0;0
Formartine;2018;10-14;M;Cluster;;46;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;5.1;0;0;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;0
Formartine;2018;15-19;M;Cluster;;35;0;5;0;0;0;0;5;10;0;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;4.8;0;0.7;0;0;0;0;0.7;1.4;0;0.7;0;0;0;0;0;0;0;0
Formartine;2018;20-24;M;Cluster;;32;0;0;0;0;0;0;32;5;0;12;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;4.6;0;0;0;0;0;0;4.6;0.7;0;1.7;0;0;0;0;0;0;0;0
Formartine;2018;25-29;M;Cluster;;38;0;0;0;0;0;0;59;5;0;10;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;4.7;0;0;0;0;0;0;7.3;0.6;0;1.2;0;0;0;0;0;0;0;0
Formartine;2018;30-34;M;Cluster;;48;5;5;0;0;0;0;68;11;5;12;0;10;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;5.5;0.6;0.6;0;0;0;0;7.9;1.3;0.6;1.4;0;1.2;0.6;0;0;0;0;0
Formartine;2018;35-39;M;Cluster;;68;5;5;0;0;5;0;85;18;0;15;0;20;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;7.1;0.5;0.5;0;0;0.5;0;8.9;1.9;0;1.6;0;2.1;0.5;0;0;0;0;0
Formartine;2018;40-44;M;Cluster;;67;0;10;0;0;5;0;74;15;0;14;0;39;5;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;6.7;0;1;0;0;0.5;0;7.4;1.5;0;1.4;0;3.9;0.5;0;0;0;0;0
Formartine;2018;45-49;M;Cluster;;70;11;13;5;0;11;0;114;36;0;25;0;88;5;0;0;5;5;10;;;;;;;;;;;;;;;;;;;;6.1;1;1.1;0.4;0;1;0;9.9;3.1;0;2.2;0;7.7;0.4;0;0;0.4;0.4;0.9
Formartine;2018;50-54;M;Cluster;;57;5;20;5;5;29;0;81;73;0;19;5;160;5;0;0;5;5;10;;;;;;;;;;;;;;;;;;;;4.9;0.4;1.7;0.4;0.4;2.5;0;7;6.3;0;1.6;0.4;13.7;0.4;0;0;0.4;0.4;0.9
Formartine;2018;55-59;M;Cluster;;62;14;28;19;20;51;0;76;108;0;14;5;235;10;0;5;5;5;19;;;;;;;;;;;;;;;;;;;;5.5;1.2;2.5;1.7;1.8;4.5;0;6.7;9.6;0;1.2;0.4;20.9;0.9;0;0.4;0.4;0.4;1.7
Formartine;2018;60-64;M;Cluster;;67;21;64;32;35;88;0;68;105;0;12;10;311;10;0;5;15;10;26;;;;;;;;;;;;;;;;;;;;6.6;2.1;6.3;3.2;3.5;8.7;0;6.7;10.4;0;1.2;1;30.8;1;0;0.5;1.5;1;2.6
Formartine;2018;65-69;M;Cluster;;63;45;73;55;43;98;10;53;128;0;13;13;325;10;0;5;19;10;40;;;;;;;;;;;;;;;;;;;;7.2;5.2;8.4;6.3;4.9;11.2;1.1;6.1;14.7;0;1.5;1.5;37.3;1.1;0;0.6;2.2;1.1;4.6
Formartine;2018;70-74;M;Cluster;;36;60;80;72;59;124;10;40;133;0;11;24;367;5;5;5;33;10;47;;;;;;;;;;;;;;;;;;;;5;8.4;11.2;10;8.2;17.3;1.4;5.6;18.5;0;1.5;3.3;51.2;0.7;0.7;0.7;4.6;1.4;6.6
Formartine;2018;75-79;M;Cluster;;25;51;73;64;41;111;12;30;66;0;13;28;220;5;5;5;18;5;39;;;;;;;;;;;;;;;;;;;;6;12.2;17.5;15.3;9.8;26.6;2.9;7.2;15.8;0;3.1;6.7;52.6;1.2;1.2;1.2;4.3;1.2;9.3
Formartine;2018;80-84;M;Cluster;;13;53;53;82;28;80;21;15;62;0;5;20;166;0;0;5;18;5;34;;;;;;;;;;;;;;;;;;;;4.7;19;19;29.4;10;28.7;7.5;5.4;22.2;0;1.8;7.2;59.5;0;0;1.8;6.5;1.8;12.2
Formartine;2018;85plus;M;Cluster;;13;46;44;82;29;66;27;5;43;0;5;26;120;0;0;5;10;0;34;;;;;;;;;;;;;;;;;;;;6.3;22.3;21.4;39.8;14.1;32;13.1;2.4;20.9;0;2.4;12.6;58.3;0;0;2.4;4.9;0;16.5
Formartine;2018;All;M;Cluster;;785;316;472;423;267;664;81;807;820;11;198;133;2065;72;10;30;128;50;265;;;;;;;;;;;;;;;;;;;;5.4;2.2;3.2;2.9;1.8;4.5;0.6;5.5;5.6;0.1;1.4;0.9;14.1;0.5;0.1;0.2;0.9;0.3;1.8
Formartine;2019;00-04;M;Cluster;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Formartine;2019;05-09;M;Cluster;;35;0;0;0;0;0;0;0;5;0;10;0;0;0;0;0;0;0;0;-10.3;;;;;;;;0;;100;;;;;;;;;3.9;0;0;0;0;0;0;0;0.6;0;1.1;0;0;0;0;0;0;0;0
Formartine;2019;10-14;M;Cluster;;49;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;6.5;;;;;;;;;;0;;;;;;;;;5.4;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0
Formartine;2019;15-19;M;Cluster;;34;0;0;0;0;0;0;5;5;0;5;0;0;0;0;0;0;0;0;-2.9;;-100;;;;;0;-50;;0;;;;;;;;;4.7;0;0;0;0;0;0;0.7;0.7;0;0.7;0;0;0;0;0;0;0;0
Formartine;2019;20-24;M;Cluster;;29;0;5;0;0;0;0;38;5;0;10;0;0;0;0;0;0;0;0;-9.4;;;;;;;18.8;0;;-16.7;;;;;;;;;4.1;0;0.7;0;0;0;0;5.4;0.7;0;1.4;0;0;0;0;0;0;0;0
Formartine;2019;25-29;M;Cluster;;39;0;0;0;0;0;0;63;5;0;13;0;0;5;0;0;0;0;0;2.6;;;;;;;6.8;0;;30;;;;;;;;;5.2;0;0;0;0;0;0;8.5;0.7;0;1.7;0;0;0.7;0;0;0;0;0
Formartine;2019;30-34;M;Cluster;;54;0;0;0;0;0;0;67;11;5;12;0;11;5;0;0;0;0;0;12.5;-100;-100;;;;;-1.5;0;0;0;;10;0;;;;;;5.9;0;0;0;0;0;0;7.4;1.2;0.6;1.3;0;1.2;0.6;0;0;0;0;0
Formartine;2019;35-39;M;Cluster;;56;5;5;0;0;0;0;94;16;0;11;0;24;5;0;0;0;0;5;-17.6;0;0;;;-100;;10.6;-11.1;;-26.7;;20;0;;;;;;5.7;0.5;0.5;0;0;0;0;9.6;1.6;0;1.1;0;2.5;0.5;0;0;0;0;0.5
Formartine;2019;40-44;M;Cluster;;69;0;10;5;0;10;0;76;15;0;15;0;37;5;0;0;0;0;0;3;;0;;;100;;2.7;0;;7.1;;-5.1;0;;;;;;7;0;1;0.5;0;1;0;7.7;1.5;0;1.5;0;3.8;0.5;0;0;0;0;0
Formartine;2019;45-49;M;Cluster;;68;10;12;5;5;15;0;106;38;0;28;0;81;5;0;0;0;5;5;-2.9;-9.1;-7.7;0;;36.4;;-7;5.6;;12;;-8;0;;;-100;0;-50;6.1;0.9;1.1;0.5;0.5;1.4;0;9.5;3.4;0;2.5;0;7.3;0.5;0;0;0;0.5;0.5
Formartine;2019;50-54;M;Cluster;;56;11;19;5;5;25;0;103;74;0;21;0;152;10;0;0;5;10;10;-1.8;120;-5;0;0;-13.8;;27.2;1.4;;10.5;-100;-5;100;;;0;100;0;4.8;0.9;1.6;0.4;0.4;2.1;0;8.8;6.3;0;1.8;0;13;0.9;0;0;0.4;0.9;0.9
Formartine;2019;55-59;M;Cluster;;67;11;31;19;18;55;0;80;112;0;13;5;230;10;0;5;5;5;21;8.1;-21.4;10.7;0;-10;7.8;;5.3;3.7;;-7.1;0;-2.1;0;;0;0;0;10.5;5.8;1;2.7;1.6;1.6;4.8;0;6.9;9.7;0;1.1;0.4;19.9;0.9;0;0.4;0.4;0.4;1.8
Formartine;2019;60-64;M;Cluster;;71;28;64;38;31;86;0;80;105;0;11;10;316;10;0;0;14;5;28;6;33.3;0;18.8;-11.4;-2.3;;17.6;0;;-8.3;0;1.6;0;;-100;-6.7;-50;7.7;6.9;2.7;6.2;3.7;3;8.3;0;7.7;10.1;0;1.1;1;30.5;1;0;0;1.4;0.5;2.7
Formartine;2019;65-69;M;Cluster;;60;45;84;50;42;100;5;52;122;0;14;11;331;11;0;5;12;10;32;-4.8;0;15.1;-9.1;-2.3;2;-50;-1.9;-4.7;;7.7;-15.4;1.8;10;;0;-36.8;0;-20;7;5.2;9.8;5.8;4.9;11.6;0.6;6.1;14.2;0;1.6;1.3;38.5;1.3;0;0.6;1.4;1.2;3.7
Formartine;2019;70-74;M;Cluster;;46;58;92;84;61;135;10;46;134;0;10;19;384;5;5;5;35;10;57;27.8;-3.3;15;16.7;3.4;8.9;0;15;0.8;;-9.1;-20.8;4.6;0;0;0;6.1;0;21.3;6;7.6;12.1;11;8;17.7;1.3;6;17.6;0;1.3;2.5;50.3;0.7;0.7;0.7;4.6;1.3;7.5
Formartine;2019;75-79;M;Cluster;;29;65;73;65;40;96;14;22;74;0;13;22;222;5;0;5;15;5;36;16;27.5;0;1.6;-2.4;-13.5;16.7;-26.7;12.1;;0;-21.4;0.9;0;-100;0;-16.7;0;-7.7;6.8;15.3;17.1;15.3;9.4;22.5;3.3;5.2;17.4;0;3.1;5.2;52.1;1.2;0;1.2;3.5;1.2;8.5
Formartine;2019;80-84;M;Cluster;;13;59;52;84;31;91;23;18;64;0;5;26;162;0;0;5;18;5;33;0;11.3;-1.9;2.4;10.7;13.8;9.5;20;3.2;;0;30;-2.4;;;0;0;0;-2.9;4.5;20.6;18.1;29.3;10.8;31.7;8;6.3;22.3;0;1.7;9.1;56.4;0;0;1.7;6.3;1.7;11.5
Formartine;2019;85plus;M;Cluster;;12;48;50;82;31;68;26;10;45;0;5;32;128;0;0;5;13;0;31;-7.7;4.3;13.6;0;6.9;3;-3.7;100;4.7;;0;23.1;6.7;;;0;30;;-8.8;5.5;21.9;22.8;37.4;14.2;31.1;11.9;4.6;20.5;0;2.3;14.6;58.4;0;0;2.3;5.9;0;14.2
Formartine;2019;All;M;Cluster;;794;339;499;439;266;679;80;858;834;10;201;130;2081;72;10;25;122;53;265;1.1;7.3;5.7;3.8;-0.4;2.3;-1.2;6.3;1.7;-9.1;1.5;-2.3;0.8;0;0;-16.7;-4.7;6;0;5.4;2.3;3.4;3;1.8;4.6;0.5;5.8;5.7;0.1;1.4;0.9;14.1;0.5;0.1;0.2;0.8;0.4;1.8
Formartine;2020;00-04;M;Cluster;;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Formartine;2020;05-09;M;Cluster;;37;0;0;0;0;0;0;0;5;0;11;0;0;0;0;0;0;0;0;5.7;;;;;;;;0;;10;;;;;;;;;4.1;0;0;0;0;0;0;0;0.5;0;1.2;0;0;0;0;0;0;0;0
Formartine;2020;10-14;M;Cluster;;53;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;8.2;;;;;;;;;;0;;;;;;;;;5.7;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0
Formartine;2020;15-19;M;Cluster;;45;0;0;0;0;0;0;5;10;0;5;0;0;0;0;0;0;0;0;32.4;;;;;;;0;100;;0;;;;;;;;;5.8;0;0;0;0;0;0;0.6;1.3;0;0.6;0;0;0;0;0;0;0;0
Formartine;2020;20-24;M;Cluster;;31;0;0;0;0;0;0;46;5;0;10;0;0;0;0;0;0;0;0;6.9;;-100;;;;;21.1;0;;0;;;;;;;;;4.4;0;0;0;0;0;0;6.6;0.7;0;1.4;0;0;0;0;0;0;0;0
Formartine;2020;25-29;M;Cluster;;44;0;0;0;0;0;0;70;5;0;14;0;0;5;0;0;0;0;0;12.8;;;;;;;11.1;0;;7.7;;;0;;;;;;5.8;0;0;0;0;0;0;9.2;0.7;0;1.8;0;0;0.7;0;0;0;0;0
Formartine;2020;30-34;M;Cluster;;58;0;0;0;0;0;0;68;14;0;13;0;12;5;0;0;0;0;0;7.4;;;;;;;1.5;27.3;-100;8.3;;9.1;0;;;;;;6.3;0;0;0;0;0;0;7.4;1.5;0;1.4;0;1.3;0.5;0;0;0;0;0
Formartine;2020;35-39;M;Cluster;;73;5;5;0;0;0;0;106;16;0;13;0;23;5;0;0;0;0;5;30.4;0;0;;;;;12.8;0;;18.2;;-4.2;0;;;;;0;7.4;0.5;0.5;0;0;0;0;10.7;1.6;0;1.3;0;2.3;0.5;0;0;0;0;0.5
Formartine;2020;40-44;M;Cluster;;78;5;5;0;0;10;0;86;23;0;13;0;48;5;0;0;0;0;0;13;;-50;-100;;0;;13.2;53.3;;-13.3;;29.7;0;;;;;;7.8;0.5;0.5;0;0;1;0;8.6;2.3;0;1.3;0;4.8;0.5;0;0;0;0;0
Formartine;2020;45-49;M;Cluster;;82;10;15;5;0;16;0;111;38;0;21;0;83;5;0;0;5;0;5;20.6;0;25;0;-100;6.7;;4.7;0;;-25;;2.5;0;;;;-100;0;7.5;0.9;1.4;0.5;0;1.5;0;10.2;3.5;0;1.9;0;7.6;0.5;0;0;0.5;0;0.5
Formartine;2020;50-54;M;Cluster;;66;11;15;5;10;29;0;108;72;0;24;5;141;5;0;0;10;10;11;17.9;0;-21.1;0;100;16;;4.9;-2.7;;14.3;;-7.2;-50;;;100;0;10;5.7;1;1.3;0.4;0.9;2.5;0;9.3;6.2;0;2.1;0.4;12.2;0.4;0;0;0.9;0.9;1
Formartine;2020;55-59;M;Cluster;;74;13;33;17;16;56;0;84;108;0;19;5;249;11;0;0;5;10;19;10.4;18.2;6.5;-10.5;-11.1;1.8;;5;-3.6;;46.2;0;8.3;10;;-100;0;100;-9.5;6.2;1.1;2.8;1.4;1.3;4.7;0;7;9.1;0;1.6;0.4;20.9;0.9;0;0;0.4;0.8;1.6
Formartine;2020;60-64;M;Cluster;;75;33;58;36;34;83;0;88;123;0;10;10;323;10;0;0;14;5;25;5.6;17.9;-9.4;-5.3;9.7;-3.5;;10;17.1;;-9.1;0;2.2;0;;;0;0;-10.7;7.3;3.2;5.6;3.5;3.3;8;0;8.5;11.9;0;1;1;31.3;1;0;0;1.4;0.5;2.4
Formartine;2020;65-69;M;Cluster;;57;46;99;42;46;107;5;57;124;0;13;10;329;12;0;5;15;10;31;-5;2.2;17.9;-16;9.5;7;0;9.6;1.6;;-7.1;-9.1;-0.6;9.1;;0;25;0;-3.1;6.3;5.1;11;4.7;5.1;11.8;0.6;6.3;13.7;0;1.4;1.1;36.4;1.3;0;0.6;1.7;1.1;3.4
Formartine;2020;70-74;M;Cluster;;55;63;91;88;65;136;11;45;149;0;13;22;397;5;0;5;33;10;61;19.6;8.6;-1.1;4.8;6.6;0.7;10;-2.2;11.2;;30;15.8;3.4;0;-100;0;-5.7;0;7;7;8;11.5;11.1;8.2;17.2;1.4;5.7;18.8;0;1.6;2.8;50.2;0.6;0;0.6;4.2;1.3;7.7
Formartine;2020;75-79;M;Cluster;;30;61;65;67;44;102;18;33;88;0;15;22;233;5;5;5;14;5;40;3.4;-6.2;-11;3.1;10;6.2;28.6;50;18.9;;15.4;0;5;0;;0;-6.7;0;11.1;6.9;14;14.9;15.4;10.1;23.4;4.1;7.6;20.2;0;3.4;5;53.4;1.1;1.1;1.1;3.2;1.1;9.2
Formartine;2020;80-84;M;Cluster;;18;60;61;81;29;92;24;19;64;0;5;26;180;5;0;5;18;5;37;38.5;1.7;17.3;-3.6;-6.5;1.1;4.3;5.6;0;;0;0;11.1;;;0;0;0;12.1;5.7;18.9;19.2;25.5;9.1;28.9;7.5;6;20.1;0;1.6;8.2;56.6;1.6;0;1.6;5.7;1.6;11.6
Formartine;2020;85plus;M;Cluster;;15;58;46;90;40;72;25;10;45;0;5;33;137;0;0;5;17;0;39;25;20.8;-8;9.8;29;5.9;-3.8;0;0;;0;3.1;7;;;0;30.8;;25.8;6.7;26;20.6;40.4;17.9;32.3;11.2;4.5;20.2;0;2.2;14.8;61.4;0;0;2.2;7.6;0;17.5
Formartine;2020;All;M;Cluster;;894;363;504;437;286;701;83;936;888;13;212;131;2159;76;10;23;129;60;278;12.6;7.1;1;-0.5;7.5;3.2;3.8;9.1;6.5;30;5.5;0.8;3.7;5.6;0;-8;5.7;13.2;4.9;6;2.4;3.4;2.9;1.9;4.7;0.6;6.3;5.9;0.1;1.4;0.9;14.5;0.5;0.1;0.2;0.9;0.4;1.9
Formartine;2021;00-04;M;Cluster;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Formartine;2021;05-09;M;Cluster;;32;0;0;0;0;0;0;0;5;0;10;0;0;0;0;0;0;0;0;-13.5;;;;;;;;0;;-9.1;;;;;;;;;3.4;0;0;0;0;0;0;0;0.5;0;1.1;0;0;0;0;0;0;0;0
Formartine;2021;10-14;M;Cluster;;46;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;-13.2;;;;;;;;;;0;;;;;;;;;4.9;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0
Formartine;2021;15-19;M;Cluster;;47;0;0;0;0;0;0;5;10;5;10;0;0;0;0;0;0;0;0;4.4;;;;;;;0;0;;100;;;;;;;;;5.8;0;0;0;0;0;0;0.6;1.2;0.6;1.2;0;0;0;0;0;0;0;0
Formartine;2021;20-24;M;Cluster;;31;0;5;0;0;0;0;42;5;0;10;0;0;5;0;0;0;0;0;0;;;;;;;-8.7;0;;0;;;;;;;;;4.5;0;0.7;0;0;0;0;6;0.7;0;1.4;0;0;0.7;0;0;0;0;0
Formartine;2021;25-29;M;Cluster;;34;0;0;0;0;0;0;71;5;0;17;0;0;0;0;0;0;0;0;-22.7;;;;;;;1.4;0;;21.4;;;-100;;;;;;4.5;0;0;0;0;0;0;9.5;0.7;0;2.3;0;0;0;0;0;0;0;0
Formartine;2021;30-34;M;Cluster;;51;0;5;0;0;0;0;76;12;0;11;0;5;5;0;0;0;0;5;-12.1;;;;;;;11.8;-14.3;;-15.4;;-58.3;0;;;;;;5.6;0;0.6;0;0;0;0;8.4;1.3;0;1.2;0;0.6;0.6;0;0;0;0;0.6
Formartine;2021;35-39;M;Cluster;;70;5;5;0;0;0;0;106;14;0;14;0;23;10;0;0;0;0;0;-4.1;0;0;;;;;0;-12.5;;7.7;;0;100;;;;;-100;6.7;0.5;0.5;0;0;0;0;10.2;1.3;0;1.3;0;2.2;1;0;0;0;0;0
